date,room_number,room_type,number_of_guests,check_in,check_out,stayover,occupancy_rate,season,day_of_week,cleaning_type,cleaning_time_minutes,housekeeper_team,inspection_result,reclean_required,cleaning_product_ml,room_readiness_time,ready_by_13
2025-03-10,107,Standard,2,True,True,False,0.714,Spring,Monday,Checkout,38.5,Team D,Pass,False,119.5,11:15,True
2025-03-10,108,Standard,2,True,True,False,0.714,Spring,Monday,Checkout,28.6,Team E,Pass,False,111.9,09:51,True
2025-03-10,109,Standard,1,False,False,True,0.714,Spring,Monday,Stayover,25.8,Team F,Pass,False,96.0,11:32,True
2025-03-10,110,Standard,1,False,False,True,0.714,Spring,Monday,Stayover,19.8,Team A,Pass,False,59.5,09:20,True
2025-03-10,111,Standard,1,False,False,True,0.714,Spring,Monday,Stayover,16.4,Team B,Pass,False,90.6,08:56,True
2025-03-10,112,Standard,2,False,False,True,0.714,Spring,Monday,Stayover,21.2,Team C,Pass,False,90.9,11:06,True
2025-03-10,113,Standard,2,False,False,True,0.714,Spring,Monday,Stayover,21.7,Team D,Pass,False,69.1,11:43,True
2025-03-10,115,Standard,2,True,True,False,0.714,Spring,Monday,Checkout,32.2,Team F,Pass,False,128.3,08:52,True
2025-03-10,116,Standard,1,True,True,False,0.714,Spring,Monday,Checkout,33.6,Team A,Fail,True,136.9,11:14,True
2025-03-10,117,Standard,1,False,False,True,0.714,Spring,Monday,Stayover,22.4,Team B,Pass,False,63.8,10:31,True
2025-03-10,119,Standard,1,False,False,True,0.714,Spring,Monday,Stayover,19.7,Team D,Pass,False,62.3,09:27,True
2025-03-10,120,Standard,2,True,True,False,0.714,Spring,Monday,Checkout,35.3,Team E,Pass,False,137.0,11:55,True
2025-03-10,121,Standard,2,False,False,True,0.714,Spring,Monday,Stayover,21.5,Team F,Pass,False,57.4,08:47,True
2025-03-10,122,Standard,2,True,True,False,0.714,Spring,Monday,Checkout,32.8,Team A,Pass,False,119.0,09:16,True
2025-03-10,124,Standard,2,False,False,True,0.714,Spring,Monday,Stayover,29.5,Team C,Pass,False,79.7,12:05,True
2025-03-10,125,Standard,1,False,False,True,0.714,Spring,Monday,Stayover,19.7,Team D,Pass,False,71.8,09:33,True
2025-03-10,126,Standard,2,False,False,True,0.714,Spring,Monday,Stayover,19.3,Team E,Fail,False,50.9,09:28,True
2025-03-10,127,Standard,1,False,False,True,0.714,Spring,Monday,Stayover,23.7,Team F,Pass,False,60.0,10:37,True
2025-03-10,132,Standard,1,False,False,True,0.714,Spring,Monday,Stayover,16.1,Team E,Pass,False,61.1,10:52,True
2025-03-10,133,Standard,1,False,False,True,0.714,Spring,Monday,Stayover,17.7,Team F,Pass,False,49.6,10:16,True
2025-03-10,135,Standard,1,False,False,True,0.714,Spring,Monday,Stayover,16.5,Team B,Fail,True,71.3,09:25,True
2025-03-10,136,Standard,2,False,False,True,0.714,Spring,Monday,Stayover,15.4,Team C,Pass,False,101.0,09:09,True
2025-03-10,138,Standard,2,True,True,False,0.714,Spring,Monday,Checkout,35.5,Team E,Pass,False,110.4,10:50,True
2025-03-10,139,Standard,2,False,False,True,0.714,Spring,Monday,Stayover,24.7,Team F,Pass,False,59.6,11:56,True
2025-03-10,140,Standard,2,False,False,True,0.714,Spring,Monday,Stayover,23.8,Team A,Pass,False,85.4,10:29,True
2025-03-10,201,Superior,2,False,False,True,0.714,Spring,Monday,Stayover,28.4,Team B,Pass,False,82.2,08:48,True
2025-03-10,202,Superior,2,False,False,True,0.714,Spring,Monday,Stayover,30.0,Team C,Pass,False,103.2,10:40,True
2025-03-10,203,Superior,3,False,False,True,0.714,Spring,Monday,Stayover,22.2,Team D,Fail,True,100.1,12:06,True
2025-03-10,204,Superior,1,False,False,True,0.714,Spring,Monday,Stayover,26.7,Team E,Pass,False,84.2,10:20,True
2025-03-10,206,Superior,3,False,False,True,0.714,Spring,Monday,Stayover,28.0,Team A,Pass,False,92.9,08:43,True
2025-03-10,209,Superior,1,False,False,True,0.714,Spring,Monday,Stayover,19.7,Team D,Pass,False,104.7,09:47,True
2025-03-10,210,Superior,3,False,False,True,0.714,Spring,Monday,Stayover,24.5,Team E,Pass,False,129.6,09:44,True
2025-03-10,212,Superior,2,False,False,True,0.714,Spring,Monday,Stayover,34.6,Team A,Pass,False,114.3,10:48,True
2025-03-10,213,Superior,2,False,False,True,0.714,Spring,Monday,Stayover,24.8,Team B,Pass,False,105.8,12:08,True
2025-03-10,214,Superior,4,False,False,True,0.714,Spring,Monday,Stayover,34.3,Team C,Pass,False,110.1,09:25,True
2025-03-10,217,Superior,2,False,False,True,0.714,Spring,Monday,Stayover,31.3,Team F,Pass,False,94.3,11:27,True
2025-03-10,218,Superior,2,False,False,True,0.714,Spring,Monday,Stayover,20.4,Team A,Pass,False,105.0,10:54,True
2025-03-10,219,Superior,2,False,False,True,0.714,Spring,Monday,Stayover,28.8,Team B,Fail,True,98.8,11:40,True
2025-03-10,220,Superior,3,False,False,True,0.714,Spring,Monday,Stayover,22.8,Team C,Fail,True,108.7,08:56,True
2025-03-10,221,Superior,1,False,False,True,0.714,Spring,Monday,Stayover,29.0,Team D,Pass,False,89.3,11:42,True
2025-03-10,223,Superior,4,False,False,True,0.714,Spring,Monday,Stayover,28.2,Team F,Pass,False,117.0,09:11,True
2025-03-10,224,Superior,1,False,False,True,0.714,Spring,Monday,Stayover,31.4,Team A,Pass,False,92.3,11:47,True
2025-03-10,225,Superior,4,False,False,True,0.714,Spring,Monday,Stayover,29.0,Team B,Pass,False,104.1,09:05,True
2025-03-10,226,Superior,2,True,True,False,0.714,Spring,Monday,Checkout,39.0,Team C,Pass,False,145.0,11:57,True
2025-03-10,228,Superior,3,True,True,False,0.714,Spring,Monday,Checkout,43.3,Team E,Fail,True,163.9,10:10,True
2025-03-10,229,Superior,1,False,False,True,0.714,Spring,Monday,Stayover,29.3,Team F,Pass,False,92.5,11:03,True
2025-03-10,231,Superior,3,True,True,False,0.714,Spring,Monday,Checkout,42.1,Team B,Pass,False,167.0,09:01,True
2025-03-10,235,Superior,2,True,True,False,0.714,Spring,Monday,Checkout,41.9,Team F,Pass,False,154.1,09:05,True
2025-03-10,236,Superior,3,True,True,False,0.714,Spring,Monday,Checkout,33.4,Team A,Fail,False,135.9,09:08,True
2025-03-10,237,Superior,3,False,False,True,0.714,Spring,Monday,Stayover,33.9,Team B,Pass,False,115.5,09:35,True
2025-03-10,238,Superior,4,False,False,True,0.714,Spring,Monday,Stayover,24.9,Team C,Pass,False,102.8,09:48,True
2025-03-10,239,Superior,3,True,True,False,0.714,Spring,Monday,Checkout,44.4,Team D,Pass,False,137.8,11:11,True
2025-03-10,240,Superior,1,False,False,True,0.714,Spring,Monday,Stayover,16.8,Team E,Pass,False,102.8,10:07,True
2025-03-10,302,Suite,2,False,False,True,0.714,Spring,Monday,Stayover,42.8,Team A,Pass,False,143.6,11:58,True
2025-03-10,303,Suite,4,False,False,True,0.714,Spring,Monday,Stayover,41.3,Team B,Pass,False,136.0,11:50,True
2025-03-10,304,Suite,1,True,True,False,0.714,Spring,Monday,Checkout,42.2,Team C,Fail,True,226.4,11:13,True
2025-03-10,305,Suite,4,False,False,True,0.714,Spring,Monday,Stayover,35.0,Team D,Pass,False,170.7,11:44,True
2025-03-10,306,Suite,4,False,False,True,0.714,Spring,Monday,Stayover,41.2,Team E,Pass,False,180.2,09:51,True
2025-03-10,307,Suite,1,False,False,True,0.714,Spring,Monday,Stayover,37.8,Team F,Pass,False,115.9,08:48,True
2025-03-10,308,Suite,3,True,True,False,0.714,Spring,Monday,Checkout,59.7,Team A,Pass,False,216.9,09:27,True
2025-03-10,310,Suite,4,True,True,False,0.714,Spring,Monday,Checkout,60.0,Team C,Pass,False,232.8,11:37,True
2025-03-10,312,Suite,2,False,False,True,0.714,Spring,Monday,Stayover,43.4,Team E,Fail,True,115.3,11:15,True
2025-03-10,313,Suite,1,False,False,True,0.714,Spring,Monday,Stayover,36.0,Team F,Pass,False,114.9,10:19,True
2025-03-10,314,Suite,2,True,True,False,0.714,Spring,Monday,Checkout,53.5,Team A,Pass,False,228.8,11:37,True
2025-03-10,315,Suite,2,False,False,True,0.714,Spring,Monday,Stayover,39.0,Team B,Pass,False,134.8,12:12,True
2025-03-10,316,Suite,1,False,False,True,0.714,Spring,Monday,Stayover,44.5,Team C,Fail,True,107.1,09:03,True
2025-03-10,317,Suite,4,False,False,True,0.714,Spring,Monday,Stayover,36.9,Team D,Pass,False,155.9,12:06,True
2025-03-10,319,Suite,2,True,True,False,0.714,Spring,Monday,Checkout,54.4,Team F,Pass,False,211.0,11:43,True
2025-03-10,320,Suite,2,False,False,True,0.714,Spring,Monday,Stayover,39.3,Team A,Pass,False,136.7,10:16,True
2025-03-11,104,Standard,1,False,False,True,0.622,Spring,Tuesday,Stayover,26.9,Team B,Pass,False,59.8,10:54,True
2025-03-11,106,Standard,2,True,True,False,0.622,Spring,Tuesday,Checkout,35.3,Team D,Pass,False,124.3,10:41,True
2025-03-11,107,Standard,2,False,False,True,0.622,Spring,Tuesday,Stayover,18.3,Team E,Pass,False,75.2,10:25,True
2025-03-11,108,Standard,1,False,False,True,0.622,Spring,Tuesday,Stayover,21.3,Team F,Pass,False,88.1,08:58,True
2025-03-11,109,Standard,2,True,True,False,0.622,Spring,Tuesday,Checkout,43.7,Team A,Pass,False,147.2,11:21,True
2025-03-11,110,Standard,2,False,False,True,0.622,Spring,Tuesday,Stayover,26.7,Team B,Fail,True,80.6,12:10,True
2025-03-11,112,Standard,1,False,False,True,0.622,Spring,Tuesday,Stayover,25.1,Team D,Fail,True,64.4,10:55,True
2025-03-11,114,Standard,1,False,False,True,0.622,Spring,Tuesday,Stayover,16.9,Team F,Pass,False,56.9,11:11,True
2025-03-11,115,Standard,2,False,False,True,0.622,Spring,Tuesday,Stayover,22.4,Team A,Pass,False,65.3,11:54,True
2025-03-11,117,Standard,1,True,True,False,0.622,Spring,Tuesday,Checkout,37.9,Team C,Pass,False,95.0,09:07,True
2025-03-11,118,Standard,1,False,False,True,0.622,Spring,Tuesday,Stayover,19.9,Team D,Pass,False,61.4,09:36,True
2025-03-11,119,Standard,1,False,False,True,0.622,Spring,Tuesday,Stayover,17.0,Team E,Pass,False,39.9,10:07,True
2025-03-11,121,Standard,2,True,True,False,0.622,Spring,Tuesday,Checkout,39.7,Team A,Pass,False,122.3,10:47,True
2025-03-11,123,Standard,2,False,False,True,0.622,Spring,Tuesday,Stayover,19.8,Team C,Pass,False,93.4,11:43,True
2025-03-11,124,Standard,2,False,False,True,0.622,Spring,Tuesday,Stayover,25.6,Team D,Pass,False,40.7,11:22,True
2025-03-11,126,Standard,2,False,False,True,0.622,Spring,Tuesday,Stayover,19.2,Team F,Pass,False,55.1,09:03,True
2025-03-11,127,Standard,2,False,False,True,0.622,Spring,Tuesday,Stayover,17.3,Team A,Pass,False,79.8,08:22,True
2025-03-11,128,Standard,2,False,False,True,0.622,Spring,Tuesday,Stayover,29.3,Team B,Pass,False,70.0,08:50,True
2025-03-11,129,Standard,1,True,True,False,0.622,Spring,Tuesday,Checkout,27.3,Team C,Pass,False,83.2,10:06,True
2025-03-11,130,Standard,1,False,False,True,0.622,Spring,Tuesday,Stayover,18.0,Team D,Pass,False,74.9,10:45,True
2025-03-11,131,Standard,2,False,False,True,0.622,Spring,Tuesday,Stayover,15.7,Team E,Pass,False,73.6,11:27,True
2025-03-11,132,Standard,2,False,False,True,0.622,Spring,Tuesday,Stayover,18.6,Team F,Pass,False,97.4,10:32,True
2025-03-11,133,Standard,1,False,False,True,0.622,Spring,Tuesday,Stayover,14.0,Team A,Pass,False,77.7,09:22,True
2025-03-11,136,Standard,2,True,True,False,0.622,Spring,Tuesday,Checkout,35.1,Team D,Pass,False,104.9,09:30,True
2025-03-11,137,Standard,2,False,False,True,0.622,Spring,Tuesday,Stayover,14.5,Team E,Pass,False,76.0,09:03,True
2025-03-11,138,Standard,2,False,False,True,0.622,Spring,Tuesday,Stayover,17.4,Team F,Pass,False,81.6,11:34,True
2025-03-11,140,Standard,1,False,False,True,0.622,Spring,Tuesday,Stayover,16.7,Team B,Pass,False,76.3,09:24,True
2025-03-11,202,Superior,4,False,False,True,0.622,Spring,Tuesday,Stayover,29.2,Team D,Pass,False,82.4,09:37,True
2025-03-11,203,Superior,2,True,True,False,0.622,Spring,Tuesday,Checkout,37.6,Team E,Fail,True,144.9,11:05,True
2025-03-11,204,Superior,3,False,False,True,0.622,Spring,Tuesday,Stayover,22.4,Team F,Pass,False,128.8,09:19,True
2025-03-11,206,Superior,2,False,False,True,0.622,Spring,Tuesday,Stayover,29.1,Team B,Pass,False,125.4,09:49,True
2025-03-11,207,Superior,2,False,False,True,0.622,Spring,Tuesday,Stayover,25.8,Team C,Fail,True,105.7,10:20,True
2025-03-11,208,Superior,1,False,False,True,0.622,Spring,Tuesday,Stayover,29.7,Team D,Pass,False,112.5,11:42,True
2025-03-11,209,Superior,1,False,False,True,0.622,Spring,Tuesday,Stayover,24.2,Team E,Pass,False,64.9,08:57,True
2025-03-11,210,Superior,3,True,True,False,0.622,Spring,Tuesday,Checkout,43.0,Team F,Pass,False,165.5,11:24,True
2025-03-11,211,Superior,2,False,False,True,0.622,Spring,Tuesday,Stayover,25.9,Team A,Pass,False,86.6,09:07,True
2025-03-11,214,Superior,2,False,False,True,0.622,Spring,Tuesday,Stayover,23.6,Team D,Pass,False,92.0,09:50,True
2025-03-11,215,Superior,3,False,False,True,0.622,Spring,Tuesday,Stayover,23.4,Team E,Pass,False,113.5,08:47,True
2025-03-11,216,Superior,2,True,True,False,0.622,Spring,Tuesday,Checkout,35.1,Team F,Pass,False,166.2,10:59,True
2025-03-11,217,Superior,2,True,True,False,0.622,Spring,Tuesday,Checkout,43.6,Team A,Pass,False,142.8,10:37,True
2025-03-11,218,Superior,3,False,False,True,0.622,Spring,Tuesday,Stayover,32.2,Team B,Pass,False,113.0,11:01,True
2025-03-11,220,Superior,1,False,False,True,0.622,Spring,Tuesday,Stayover,27.5,Team D,Pass,False,72.2,08:49,True
2025-03-11,221,Superior,3,False,False,True,0.622,Spring,Tuesday,Stayover,31.0,Team E,Pass,False,113.7,10:26,True
2025-03-11,224,Superior,2,False,False,True,0.622,Spring,Tuesday,Stayover,25.3,Team B,Pass,False,90.3,09:47,True
2025-03-11,225,Superior,1,False,False,True,0.622,Spring,Tuesday,Stayover,25.8,Team C,Fail,False,113.2,09:19,True
2025-03-11,226,Superior,3,False,False,True,0.622,Spring,Tuesday,Stayover,31.8,Team D,Fail,False,96.7,11:52,True
2025-03-11,227,Superior,4,False,False,True,0.622,Spring,Tuesday,Stayover,32.5,Team E,Pass,False,107.3,09:27,True
2025-03-11,230,Superior,2,False,False,True,0.622,Spring,Tuesday,Stayover,27.4,Team B,Pass,False,120.9,11:57,True
2025-03-11,231,Superior,4,False,False,True,0.622,Spring,Tuesday,Stayover,26.9,Team C,Pass,False,131.6,10:57,True
2025-03-11,233,Superior,4,False,False,True,0.622,Spring,Tuesday,Stayover,33.3,Team E,Pass,False,103.5,09:20,True
2025-03-11,236,Superior,3,False,False,True,0.622,Spring,Tuesday,Stayover,24.1,Team B,Pass,False,99.2,10:46,True
2025-03-11,238,Superior,3,False,False,True,0.622,Spring,Tuesday,Stayover,29.9,Team D,Pass,False,110.6,09:24,True
2025-03-11,239,Superior,4,True,True,False,0.622,Spring,Tuesday,Checkout,44.8,Team E,Pass,False,169.0,11:04,True
2025-03-11,240,Superior,2,False,False,True,0.622,Spring,Tuesday,Stayover,26.2,Team F,Pass,False,102.5,10:03,True
2025-03-11,302,Suite,2,False,False,True,0.622,Spring,Tuesday,Stayover,42.4,Team B,Pass,False,116.5,09:45,True
2025-03-11,303,Suite,4,True,True,False,0.622,Spring,Tuesday,Checkout,49.3,Team C,Pass,False,230.9,10:10,True
2025-03-11,304,Suite,3,False,False,True,0.622,Spring,Tuesday,Stayover,34.3,Team D,Pass,False,146.6,08:58,True
2025-03-11,307,Suite,2,False,False,True,0.622,Spring,Tuesday,Stayover,41.3,Team A,Pass,False,132.3,11:03,True
2025-03-11,308,Suite,4,False,False,True,0.622,Spring,Tuesday,Stayover,43.7,Team B,Pass,False,164.8,11:40,True
2025-03-11,309,Suite,1,False,False,True,0.622,Spring,Tuesday,Stayover,43.3,Team C,Pass,False,124.2,10:51,True
2025-03-11,311,Suite,4,False,False,True,0.622,Spring,Tuesday,Stayover,40.2,Team E,Pass,False,154.6,11:58,True
2025-03-11,315,Suite,2,False,False,True,0.622,Spring,Tuesday,Stayover,41.3,Team C,Pass,False,135.3,11:59,True
2025-03-11,317,Suite,2,False,False,True,0.622,Spring,Tuesday,Stayover,37.7,Team E,Pass,False,148.1,10:53,True
2025-03-11,319,Suite,1,False,False,True,0.622,Spring,Tuesday,Stayover,26.4,Team A,Fail,True,150.9,09:23,True
2025-03-12,101,Standard,1,False,False,True,0.767,Spring,Wednesday,Stayover,19.5,Team F,Pass,False,70.7,09:59,True
2025-03-12,103,Standard,2,False,False,True,0.767,Spring,Wednesday,Stayover,24.3,Team B,Pass,False,61.0,08:57,True
2025-03-12,104,Standard,1,False,False,True,0.767,Spring,Wednesday,Stayover,16.4,Team C,Pass,False,88.6,11:08,True
2025-03-12,105,Standard,1,True,True,False,0.767,Spring,Wednesday,Checkout,33.6,Team D,Pass,False,127.8,09:06,True
2025-03-12,106,Standard,2,False,False,True,0.767,Spring,Wednesday,Stayover,24.0,Team E,Pass,False,66.4,11:58,True
2025-03-12,108,Standard,2,True,True,False,0.767,Spring,Wednesday,Checkout,32.6,Team A,Pass,False,95.3,10:03,True
2025-03-12,109,Standard,2,False,False,True,0.767,Spring,Wednesday,Stayover,23.5,Team B,Pass,False,53.7,11:06,True
2025-03-12,110,Standard,1,False,False,True,0.767,Spring,Wednesday,Stayover,20.2,Team C,Pass,False,59.6,08:44,True
2025-03-12,111,Standard,2,False,False,True,0.767,Spring,Wednesday,Stayover,16.1,Team D,Pass,False,109.1,09:25,True
2025-03-12,112,Standard,1,True,True,False,0.767,Spring,Wednesday,Checkout,26.5,Team E,Pass,False,124.5,11:25,True
2025-03-12,113,Standard,1,True,True,False,0.767,Spring,Wednesday,Checkout,36.1,Team F,Pass,False,96.0,09:06,True
2025-03-12,115,Standard,1,False,False,True,0.767,Spring,Wednesday,Stayover,19.3,Team B,Pass,False,59.5,11:35,True
2025-03-12,116,Standard,2,True,True,False,0.767,Spring,Wednesday,Checkout,37.9,Team C,Pass,False,120.1,11:56,True
2025-03-12,117,Standard,2,False,False,True,0.767,Spring,Wednesday,Stayover,26.0,Team D,Pass,False,84.1,11:15,True
2025-03-12,121,Standard,2,True,True,False,0.767,Spring,Wednesday,Checkout,38.5,Team B,Pass,False,137.7,09:01,True
2025-03-12,122,Standard,1,False,False,True,0.767,Spring,Wednesday,Stayover,14.3,Team C,Pass,False,59.2,10:49,True
2025-03-12,124,Standard,1,False,False,True,0.767,Spring,Wednesday,Stayover,26.8,Team E,Pass,False,65.2,10:03,True
2025-03-12,125,Standard,1,True,True,False,0.767,Spring,Wednesday,Checkout,36.8,Team F,Pass,False,121.0,09:10,True
2025-03-12,127,Standard,1,False,False,True,0.767,Spring,Wednesday,Stayover,20.2,Team B,Pass,False,43.4,10:15,True
2025-03-12,128,Standard,1,False,False,True,0.767,Spring,Wednesday,Stayover,21.4,Team C,Pass,False,84.3,09:48,True
2025-03-12,129,Standard,1,False,False,True,0.767,Spring,Wednesday,Stayover,13.1,Team D,Pass,False,87.9,08:30,True
2025-03-12,130,Standard,1,True,True,False,0.767,Spring,Wednesday,Checkout,37.0,Team E,Fail,True,126.5,11:11,True
2025-03-12,132,Standard,2,True,True,False,0.767,Spring,Wednesday,Checkout,39.9,Team A,Pass,False,142.8,09:05,True
2025-03-12,133,Standard,1,False,False,True,0.767,Spring,Wednesday,Stayover,20.9,Team B,Pass,False,90.0,10:14,True
2025-03-12,134,Standard,1,True,True,False,0.767,Spring,Wednesday,Checkout,37.3,Team C,Pass,False,99.4,12:05,True
2025-03-12,135,Standard,2,False,False,True,0.767,Spring,Wednesday,Stayover,22.1,Team D,Pass,False,85.9,11:24,True
2025-03-12,137,Standard,1,False,False,True,0.767,Spring,Wednesday,Stayover,15.7,Team F,Fail,True,72.3,11:57,True
2025-03-12,138,Standard,2,False,False,True,0.767,Spring,Wednesday,Stayover,18.3,Team A,Pass,False,63.5,09:28,True
2025-03-12,139,Standard,2,False,False,True,0.767,Spring,Wednesday,Stayover,19.8,Team B,Pass,False,83.2,09:07,True
2025-03-12,140,Standard,2,False,False,True,0.767,Spring,Wednesday,Stayover,21.4,Team C,Pass,False,71.8,08:55,True
2025-03-12,201,Superior,2,False,False,True,0.767,Spring,Wednesday,Stayover,25.2,Team D,Fail,True,109.4,09:43,True
2025-03-12,204,Superior,2,False,False,True,0.767,Spring,Wednesday,Stayover,32.4,Team A,Pass,False,105.2,11:45,True
2025-03-12,210,Superior,1,False,False,True,0.767,Spring,Wednesday,Stayover,24.0,Team A,Pass,False,95.9,09:22,True
2025-03-12,211,Superior,1,True,True,False,0.767,Spring,Wednesday,Checkout,40.8,Team B,Pass,False,141.1,09:37,True
2025-03-12,213,Superior,4,True,True,False,0.767,Spring,Wednesday,Checkout,42.8,Team D,Pass,False,180.4,09:04,True
2025-03-12,214,Superior,2,True,True,False,0.767,Spring,Wednesday,Checkout,42.7,Team E,Pass,False,137.4,11:03,True
2025-03-12,215,Superior,4,True,True,False,0.767,Spring,Wednesday,Checkout,46.0,Team F,Fail,True,204.7,10:09,True
2025-03-12,216,Superior,3,False,False,True,0.767,Spring,Wednesday,Stayover,32.4,Team A,Pass,False,93.1,12:05,True
2025-03-12,218,Superior,4,True,True,False,0.767,Spring,Wednesday,Checkout,46.2,Team C,Pass,False,148.8,09:46,True
2025-03-12,219,Superior,1,False,False,True,0.767,Spring,Wednesday,Stayover,32.6,Team D,Pass,False,91.3,10:30,True
2025-03-12,220,Superior,1,False,False,True,0.767,Spring,Wednesday,Stayover,31.3,Team E,Pass,False,76.5,10:36,True
2025-03-12,222,Superior,1,False,False,True,0.767,Spring,Wednesday,Stayover,27.2,Team A,Pass,False,88.5,10:29,True
2025-03-12,224,Superior,3,False,False,True,0.767,Spring,Wednesday,Stayover,26.9,Team C,Pass,False,98.4,08:51,True
2025-03-12,226,Superior,3,True,True,False,0.767,Spring,Wednesday,Checkout,40.2,Team E,Pass,False,151.9,11:59,True
2025-03-12,228,Superior,4,True,True,False,0.767,Spring,Wednesday,Checkout,39.3,Team A,Pass,False,144.4,09:51,True
2025-03-12,229,Superior,4,False,False,True,0.767,Spring,Wednesday,Stayover,35.8,Team B,Fail,False,119.1,08:48,True
2025-03-12,230,Superior,3,False,False,True,0.767,Spring,Wednesday,Stayover,28.8,Team C,Pass,False,104.4,10:33,True
2025-03-12,231,Superior,1,False,False,True,0.767,Spring,Wednesday,Stayover,24.5,Team D,Pass,False,83.4,11:46,True
2025-03-12,232,Superior,1,False,False,True,0.767,Spring,Wednesday,Stayover,34.8,Team E,Pass,False,90.2,09:01,True
2025-03-12,233,Superior,4,False,False,True,0.767,Spring,Wednesday,Stayover,31.6,Team F,Pass,False,116.8,09:40,True
2025-03-12,234,Superior,4,False,False,True,0.767,Spring,Wednesday,Stayover,30.2,Team A,Pass,False,108.2,10:49,True
2025-03-12,236,Superior,2,False,False,True,0.767,Spring,Wednesday,Stayover,18.4,Team C,Pass,False,107.9,10:57,True
2025-03-12,237,Superior,3,False,False,True,0.767,Spring,Wednesday,Stayover,33.8,Team D,Pass,False,106.8,09:28,True
2025-03-12,238,Superior,4,True,True,False,0.767,Spring,Wednesday,Checkout,43.0,Team E,Fail,True,154.6,12:19,True
2025-03-12,239,Superior,1,False,False,True,0.767,Spring,Wednesday,Stayover,20.2,Team F,Pass,False,94.7,08:51,True
2025-03-12,240,Superior,3,False,False,True,0.767,Spring,Wednesday,Stayover,27.9,Team A,Pass,False,83.3,11:07,True
2025-03-12,301,Suite,4,False,False,True,0.767,Spring,Wednesday,Stayover,40.0,Team B,Fail,False,178.8,09:56,True
2025-03-12,303,Suite,1,False,False,True,0.767,Spring,Wednesday,Stayover,41.1,Team D,Pass,False,137.0,10:17,True
2025-03-12,304,Suite,2,False,False,True,0.767,Spring,Wednesday,Stayover,41.5,Team E,Pass,False,131.4,11:42,True
2025-03-12,305,Suite,1,False,False,True,0.767,Spring,Wednesday,Stayover,40.9,Team F,Pass,False,142.4,11:52,True
2025-03-12,306,Suite,3,False,False,True,0.767,Spring,Wednesday,Stayover,45.2,Team A,Pass,False,140.6,09:17,True
2025-03-12,307,Suite,3,False,False,True,0.767,Spring,Wednesday,Stayover,40.8,Team B,Pass,False,144.6,08:53,True
2025-03-12,308,Suite,2,False,False,True,0.767,Spring,Wednesday,Stayover,34.8,Team C,Pass,False,156.5,08:45,True
2025-03-12,310,Suite,1,True,True,False,0.767,Spring,Wednesday,Checkout,54.2,Team E,Pass,False,207.7,09:12,True
2025-03-12,314,Suite,4,False,False,True,0.767,Spring,Wednesday,Stayover,40.8,Team C,Pass,False,179.9,11:57,True
2025-03-12,315,Suite,3,False,False,True,0.767,Spring,Wednesday,Stayover,45.9,Team D,Pass,False,134.7,09:34,True
2025-03-12,317,Suite,4,False,False,True,0.767,Spring,Wednesday,Stayover,46.7,Team F,Pass,False,166.0,11:05,True
2025-03-12,318,Suite,3,True,True,False,0.767,Spring,Wednesday,Checkout,58.5,Team A,Pass,False,187.8,11:29,True
2025-03-13,102,Standard,1,False,False,True,0.76,Spring,Thursday,Stayover,25.1,Team B,Pass,False,61.0,09:23,True
2025-03-13,103,Standard,2,True,True,False,0.76,Spring,Thursday,Checkout,31.0,Team C,Fail,True,116.0,11:32,True
2025-03-13,104,Standard,2,False,False,True,0.76,Spring,Thursday,Stayover,17.9,Team D,Pass,False,76.0,08:36,True
2025-03-13,105,Standard,1,False,False,True,0.76,Spring,Thursday,Stayover,22.4,Team E,Pass,False,44.7,11:39,True
2025-03-13,106,Standard,2,False,False,True,0.76,Spring,Thursday,Stayover,21.4,Team F,Pass,False,83.5,09:29,True
2025-03-13,107,Standard,2,False,False,True,0.76,Spring,Thursday,Stayover,17.8,Team A,Pass,False,73.6,11:31,True
2025-03-13,109,Standard,2,True,True,False,0.76,Spring,Thursday,Checkout,39.9,Team C,Pass,False,129.6,10:46,True
2025-03-13,115,Standard,2,False,False,True,0.76,Spring,Thursday,Stayover,17.6,Team C,Pass,False,81.1,09:18,True
2025-03-13,116,Standard,2,True,True,False,0.76,Spring,Thursday,Checkout,33.4,Team D,Pass,False,148.0,09:10,True
2025-03-13,117,Standard,1,True,True,False,0.76,Spring,Thursday,Checkout,32.7,Team E,Pass,False,127.6,11:37,True
2025-03-13,118,Standard,1,False,False,True,0.76,Spring,Thursday,Stayover,21.3,Team F,Fail,True,60.7,10:46,True
2025-03-13,119,Standard,1,True,True,False,0.76,Spring,Thursday,Checkout,32.8,Team A,Pass,False,87.1,09:07,True
2025-03-13,120,Standard,2,False,False,True,0.76,Spring,Thursday,Stayover,20.8,Team B,Fail,False,65.1,11:19,True
2025-03-13,122,Standard,2,True,True,False,0.76,Spring,Thursday,Checkout,29.2,Team D,Pass,False,103.1,09:24,True
2025-03-13,124,Standard,2,False,False,True,0.76,Spring,Thursday,Stayover,19.5,Team F,Pass,False,79.9,09:59,True
2025-03-13,125,Standard,1,False,False,True,0.76,Spring,Thursday,Stayover,21.7,Team A,Pass,False,72.3,08:29,True
2025-03-13,126,Standard,2,False,False,True,0.76,Spring,Thursday,Stayover,16.8,Team B,Fail,True,89.7,11:59,True
2025-03-13,128,Standard,1,False,False,True,0.76,Spring,Thursday,Stayover,19.0,Team D,Pass,False,76.0,11:24,True
